Breach_ID,Breach_Start_Date,Breach_End_Date,Year,Attack_Type,Attack_Vector,Vulnerability,Detection_Method,System_Affected,Breach_Severity,How_Resolved,Origin_Country,Target_Country,Target_Sector,Data_Compromised,Notes
677F2FE0,2021-08-30,2021-09-05,2021,Supply Chain Attack,Compromised Vendor,Privilege Escalation Bug,Firewall Logs,Payment Server,High,Traffic Filtering,Brazil,Nigeria,Healthcare,Passwords,Automated synthetic breach entry for research dataset.
5A9DCD31,2020-05-09,2020-05-14,2020,Supply Chain Attack,USB Infection,CVE-2021-44228 (Log4j),External Audit,Payment Server,Medium,Traffic Filtering,Netherlands,Brazil,Tech,Medical Records,Automated synthetic breach entry for research dataset.
9A5528A8,2021-01-19,2021-01-20,2021,Malware Injection,Cloud Misconfiguration,Weak Password Policy,External Audit,Payment Server,Medium,Malware Removal,Italy,India,Retail,Emails,Automated synthetic breach entry for research dataset.
5CAF615A,2016-05-09,2016-05-10,2016,Insider Threat,Malicious Link,Weak Password Policy,User Reported,Web Server,Medium,Patch Applied,Australia,Iran,Government,Customer Data,Automated synthetic breach entry for research dataset.
E1035DB4,2021-10-05,2021-10-13,2021,Ransomware,USB Infection,SQL Injection Flaw,Firewall Logs,Internal Network,Critical,Traffic Filtering,China,India,Education,Passwords,Automated synthetic breach entry for research dataset.
5F0124E7,2023-06-16,2023-06-25,2023,Malware Injection,Email Phishing,Misconfigured S3 Bucket,SIEM Alert,Database,Medium,Malware Removal,Spain,UK,Energy,Internal Documents,Automated synthetic breach entry for research dataset.
ED4B81D1,2022-10-10,2022-10-21,2022,Zero-Day Exploit,Cloud Misconfiguration,Weak Password Policy,Threat Intelligence Feed,Payment Server,Medium,System Isolation,Pakistan,South Korea,Telecom,Internal Documents,Automated synthetic breach entry for research dataset.
57819693,2017-11-25,2017-11-30,2017,Zero-Day Exploit,Web Exploit,Unsecured API,User Reported,Web Server,Low,Employee Terminated,Canada,Australia,Telecom,Customer Data,Automated synthetic breach entry for research dataset.
2E469A9A,2019-08-22,2019-08-30,2019,Phishing,Drive-by Download,Unpatched VPN,User Reported,Endpoint Devices,High,Patch Applied,France,Australia,Energy,Financial Logs,Automated synthetic breach entry for research dataset.
5B7BED96,2016-09-06,2016-09-15,2016,Zero-Day Exploit,Cloud Misconfiguration,Privilege Escalation Bug,Threat Intelligence Feed,Internal Network,Low,Patch Applied,Australia,Germany,Energy,Passwords,Automated synthetic breach entry for research dataset.
85CF08E0,2024-08-10,2024-08-21,2024,Phishing,Email Phishing,SQL Injection Flaw,User Reported,IoT Devices,Medium,Key Rotation,UK,Iran,Education,System Configurations,Automated synthetic breach entry for research dataset.
3E84680F,2016-12-05,2016-12-09,2016,Malware Injection,Malicious Link,Outdated Firewall,Firewall Logs,Payment Server,Medium,Zero-Day Patch,India,Australia,Retail,Medical Records,Automated synthetic breach entry for research dataset.
C7BDC177,2020-10-12,2020-10-24,2020,Zero-Day Exploit,Email Phishing,Misconfigured S3 Bucket,Unusual Activity Detection,Database,Critical,Firewall Updated,Brazil,Japan,Energy,System Configurations,Automated synthetic breach entry for research dataset.
0AD53F36,2016-09-23,2016-09-29,2016,Insider Threat,USB Infection,Unsecured API,Intrusion Detection System,Database,Low,Backups Restored,Netherlands,China,Manufacturing,Internal Documents,Automated synthetic breach entry for research dataset.
3F882742,2023-03-03,2023-03-07,2023,SQL Injection,USB Infection,Zero-Day Vulnerability,External Audit,Database,High,Malware Removal,China,Germany,Transportation,Passwords,Automated synthetic breach entry for research dataset.
5829322C,2019-09-26,2019-10-03,2019,Supply Chain Attack,USB Infection,CVE-2021-44228 (Log4j),Firewall Logs,Endpoint Devices,Medium,Traffic Filtering,Canada,Spain,Telecom,Internal Documents,Automated synthetic breach entry for research dataset.
668E5843,2023-08-15,2023-08-25,2023,SQL Injection,Drive-by Download,Outdated Firewall,External Audit,Payment Server,Medium,Zero-Day Patch,Iran,UAE,Government,Internal Documents,Automated synthetic breach entry for research dataset.
603CC5E5,2018-03-06,2018-03-18,2018,API Exploit,Social Engineering,Unsecured API,Intrusion Detection System,Payment Server,Low,System Isolation,Canada,UAE,Banking,Medical Records,Automated synthetic breach entry for research dataset.
8F19AC9E,2024-09-25,2024-09-30,2024,Insider Threat,Cloud Misconfiguration,SQL Injection Flaw,Firewall Logs,Database,Critical,MFA Implemented,Italy,Spain,Transportation,Employee Records,Automated synthetic breach entry for research dataset.
744C604C,2022-09-15,2022-09-20,2022,API Exploit,Drive-by Download,CVE-2021-44228 (Log4j),Intrusion Detection System,IoT Devices,Critical,Patch Applied,India,India,Manufacturing,Financial Logs,Automated synthetic breach entry for research dataset.
7FBEC5E0,2018-10-06,2018-10-16,2018,Malware Injection,Social Engineering,Privilege Escalation Bug,Firewall Logs,IoT Devices,Medium,Traffic Filtering,China,Australia,Banking,User Tokens,Automated synthetic breach entry for research dataset.
47BC2DBB,2022-08-24,2022-09-05,2022,Supply Chain Attack,Drive-by Download,Zero-Day Vulnerability,Intrusion Detection System,Endpoint Devices,Medium,Traffic Filtering,USA,Nigeria,Manufacturing,Transaction Logs,Automated synthetic breach entry for research dataset.
3E4216FE,2020-10-28,2020-11-06,2020,Supply Chain Attack,Remote Desktop (RDP),Unpatched VPN,Unusual Activity Detection,Web Server,Medium,Zero-Day Patch,Pakistan,Nigeria,Finance,Passwords,Automated synthetic breach entry for research dataset.
509C1C95,2023-04-22,2023-04-26,2023,Cloud Misconfiguration,Compromised Vendor,Privilege Escalation Bug,Unusual Activity Detection,Web Server,Critical,Traffic Filtering,Netherlands,Iran,Banking,Financial Logs,Automated synthetic breach entry for research dataset.
0C1D70D6,2025-01-23,2025-01-31,2025,Supply Chain Attack,Malicious Link,Misconfigured S3 Bucket,Intrusion Detection System,Database,Medium,Firewall Updated,Nigeria,Brazil,Telecom,Employee Records,Automated synthetic breach entry for research dataset.
B70191BB,2021-03-06,2021-03-18,2021,Ransomware,Drive-by Download,Unsecured API,Firewall Logs,Cloud Storage,High,Malware Removal,USA,USA,Healthcare,Employee Records,Automated synthetic breach entry for research dataset.
780CD7DC,2018-12-10,2018-12-19,2018,Insider Threat,Email Phishing,Privilege Escalation Bug,Unusual Activity Detection,Cloud Storage,Critical,Employee Terminated,Japan,Japan,Finance,Financial Logs,Automated synthetic breach entry for research dataset.
00B6D930,2022-04-29,2022-05-06,2022,Insider Threat,USB Infection,Unpatched VPN,External Audit,Payment Server,Low,Backups Restored,Netherlands,Netherlands,Finance,Transaction Logs,Automated synthetic breach entry for research dataset.
AD2CF8C7,2018-05-06,2018-05-07,2018,Insider Threat,Web Exploit,Weak Password Policy,Unusual Activity Detection,Database,Medium,Malware Removal,India,Nigeria,Education,Emails,Automated synthetic breach entry for research dataset.
3953AA05,2015-04-28,2015-05-09,2015,SQL Injection,Social Engineering,SQL Injection Flaw,External Audit,Cloud Storage,High,Zero-Day Patch,Nigeria,Nigeria,Education,Financial Logs,Automated synthetic breach entry for research dataset.
83E06F8F,2025-07-23,2025-07-28,2025,Phishing,Email Phishing,SQL Injection Flaw,SIEM Alert,Payment Server,Low,Backups Restored,France,Iran,Finance,Emails,Automated synthetic breach entry for research dataset.
EFD1B0B5,2022-08-27,2022-09-07,2022,Phishing,Drive-by Download,Outdated Firewall,Threat Intelligence Feed,Payment Server,Medium,Traffic Filtering,Canada,Nigeria,Transportation,Medical Records,Automated synthetic breach entry for research dataset.
751420EF,2018-12-03,2018-12-13,2018,Phishing,Web Exploit,CVE-2021-44228 (Log4j),SIEM Alert,Web Server,High,Traffic Filtering,Italy,France,Government,Internal Documents,Automated synthetic breach entry for research dataset.
1F93BC8A,2024-05-21,2024-05-27,2024,SQL Injection,Cloud Misconfiguration,Weak Password Policy,Firewall Logs,Cloud Storage,Critical,Backups Restored,Iran,Nigeria,Finance,Financial Logs,Automated synthetic breach entry for research dataset.
59D6763D,2020-12-13,2020-12-20,2020,Insider Threat,Web Exploit,Unsecured API,External Audit,Email System,High,Employee Terminated,Australia,Japan,Transportation,Financial Logs,Automated synthetic breach entry for research dataset.
32EAFC65,2015-02-20,2015-03-04,2015,Zero-Day Exploit,Email Phishing,SQL Injection Flaw,Threat Intelligence Feed,Cloud Storage,Critical,Key Rotation,India,USA,Manufacturing,User Tokens,Automated synthetic breach entry for research dataset.
EFBC68F8,2019-03-30,2019-04-09,2019,Supply Chain Attack,USB Infection,Zero-Day Vulnerability,SIEM Alert,Email System,Medium,System Isolation,Germany,Canada,Manufacturing,Customer Data,Automated synthetic breach entry for research dataset.
F210E6BC,2018-06-17,2018-06-22,2018,SQL Injection,Cloud Misconfiguration,Zero-Day Vulnerability,External Audit,Internal Network,High,System Isolation,Australia,France,Finance,Transaction Logs,Automated synthetic breach entry for research dataset.
418475E9,2015-02-18,2015-02-22,2015,SQL Injection,Compromised Vendor,Unsecured API,Intrusion Detection System,Internal Network,High,Malware Removal,Nigeria,South Korea,Healthcare,User Tokens,Automated synthetic breach entry for research dataset.
A99824C2,2021-06-13,2021-06-22,2021,Supply Chain Attack,Social Engineering,Misconfigured S3 Bucket,SIEM Alert,Web Server,High,Patch Applied,Canada,Spain,Retail,Customer Data,Automated synthetic breach entry for research dataset.
8779A4EE,2023-09-04,2023-09-16,2023,Insider Threat,Compromised Vendor,Unpatched VPN,SIEM Alert,Web Server,High,Key Rotation,UK,Russia,Healthcare,Customer Data,Automated synthetic breach entry for research dataset.
3E2FAAFA,2023-09-21,2023-09-27,2023,Cloud Misconfiguration,USB Infection,Unpatched VPN,Firewall Logs,Email System,Medium,MFA Implemented,Pakistan,India,Healthcare,User Tokens,Automated synthetic breach entry for research dataset.
2E4E29C1,2017-03-17,2017-03-23,2017,DDoS,USB Infection,Unpatched VPN,External Audit,Email System,High,System Isolation,South Korea,Netherlands,Banking,Passwords,Automated synthetic breach entry for research dataset.
3A1E0062,2016-12-06,2016-12-17,2016,Cloud Misconfiguration,Remote Desktop (RDP),Misconfigured S3 Bucket,Unusual Activity Detection,IoT Devices,Medium,MFA Implemented,China,UAE,Transportation,Customer Data,Automated synthetic breach entry for research dataset.
DBBFF0D0,2021-04-26,2021-05-01,2021,SQL Injection,Email Phishing,Unsecured API,Firewall Logs,Internal Network,Low,Malware Removal,Canada,Canada,Healthcare,System Configurations,Automated synthetic breach entry for research dataset.
10FB7C6F,2024-09-10,2024-09-11,2024,Phishing,Web Exploit,CVE-2021-44228 (Log4j),SIEM Alert,Email System,High,Employee Terminated,Spain,Iran,Healthcare,Internal Documents,Automated synthetic breach entry for research dataset.
6AFF9D05,2023-12-20,2023-12-24,2023,DDoS,Web Exploit,CVE-2021-44228 (Log4j),Intrusion Detection System,IoT Devices,Low,Traffic Filtering,Spain,China,Government,Financial Logs,Automated synthetic breach entry for research dataset.
B2E1F42A,2021-04-11,2021-04-13,2021,Zero-Day Exploit,Drive-by Download,Unpatched VPN,Unusual Activity Detection,Endpoint Devices,Critical,Employee Terminated,Brazil,Canada,Retail,Employee Records,Automated synthetic breach entry for research dataset.
008B34CE,2025-11-26,2025-11-30,2025,Phishing,Email Phishing,Unpatched VPN,SIEM Alert,Internal Network,Critical,MFA Implemented,Pakistan,UAE,Banking,Medical Records,Automated synthetic breach entry for research dataset.
28B5E10D,2016-07-11,2016-07-12,2016,SQL Injection,Malicious Link,CVE-2021-44228 (Log4j),External Audit,Endpoint Devices,Low,Zero-Day Patch,Japan,China,Government,Internal Documents,Automated synthetic breach entry for research dataset.
D2783386,2024-01-03,2024-01-09,2024,Malware Injection,Cloud Misconfiguration,CVE-2021-44228 (Log4j),External Audit,Database,Medium,System Isolation,USA,Russia,Telecom,Medical Records,Automated synthetic breach entry for research dataset.
BF041FF9,2016-08-30,2016-09-11,2016,DDoS,USB Infection,Unsecured API,External Audit,IoT Devices,Critical,Traffic Filtering,Netherlands,Italy,Energy,Financial Logs,Automated synthetic breach entry for research dataset.
CE737A9B,2021-06-26,2021-07-07,2021,Zero-Day Exploit,Drive-by Download,Privilege Escalation Bug,Threat Intelligence Feed,Database,Critical,Zero-Day Patch,Australia,UK,Energy,Internal Documents,Automated synthetic breach entry for research dataset.
4F9B05B8,2024-01-31,2024-02-01,2024,Ransomware,Email Phishing,Privilege Escalation Bug,External Audit,Payment Server,Medium,System Isolation,Canada,Iran,Manufacturing,Customer Data,Automated synthetic breach entry for research dataset.
2D752F91,2025-08-24,2025-08-30,2025,Supply Chain Attack,Malicious Link,Misconfigured S3 Bucket,SIEM Alert,Endpoint Devices,Low,Key Rotation,Canada,UK,Government,User Tokens,Automated synthetic breach entry for research dataset.
341A6361,2020-11-21,2020-11-29,2020,API Exploit,USB Infection,Privilege Escalation Bug,Firewall Logs,Cloud Storage,Medium,MFA Implemented,Spain,Japan,Education,Passwords,Automated synthetic breach entry for research dataset.
06676853,2021-11-25,2021-12-06,2021,Zero-Day Exploit,Compromised Vendor,Weak Password Policy,Firewall Logs,Email System,Low,Key Rotation,Canada,India,Energy,Transaction Logs,Automated synthetic breach entry for research dataset.
33FA46FE,2021-07-22,2021-07-28,2021,Phishing,USB Infection,Unpatched VPN,SIEM Alert,Web Server,Medium,Traffic Filtering,UAE,Italy,Education,User Tokens,Automated synthetic breach entry for research dataset.
64A10738,2021-10-07,2021-10-15,2021,DDoS,Email Phishing,SQL Injection Flaw,SIEM Alert,IoT Devices,Medium,Firewall Updated,Netherlands,Spain,Healthcare,User Tokens,Automated synthetic breach entry for research dataset.
B8C8AAFD,2018-08-18,2018-08-22,2018,API Exploit,Cloud Misconfiguration,Unsecured API,Threat Intelligence Feed,IoT Devices,High,Zero-Day Patch,Japan,USA,Energy,Financial Logs,Automated synthetic breach entry for research dataset.
9598388C,2025-05-25,2025-05-26,2025,Insider Threat,Drive-by Download,Zero-Day Vulnerability,Firewall Logs,Payment Server,Critical,Key Rotation,Russia,Netherlands,Transportation,Financial Logs,Automated synthetic breach entry for research dataset.
540FE2F4,2016-07-23,2016-07-24,2016,Ransomware,Compromised Vendor,SQL Injection Flaw,External Audit,Payment Server,Low,Firewall Updated,Pakistan,UAE,Healthcare,Medical Records,Automated synthetic breach entry for research dataset.
5BE94CC6,2016-04-16,2016-04-22,2016,API Exploit,Email Phishing,Outdated Firewall,Threat Intelligence Feed,Internal Network,Medium,Traffic Filtering,Russia,South Korea,Transportation,Customer Data,Automated synthetic breach entry for research dataset.
ADB9E34D,2024-12-26,2024-12-30,2024,Insider Threat,Remote Desktop (RDP),Unsecured API,Firewall Logs,Payment Server,Low,Traffic Filtering,Nigeria,Russia,Banking,Emails,Automated synthetic breach entry for research dataset.
03541089,2015-03-19,2015-03-29,2015,SQL Injection,Compromised Vendor,Misconfigured S3 Bucket,Threat Intelligence Feed,Cloud Storage,Critical,Zero-Day Patch,Russia,France,Manufacturing,Emails,Automated synthetic breach entry for research dataset.
906AE2AE,2022-02-11,2022-02-13,2022,Zero-Day Exploit,Email Phishing,Outdated Firewall,Threat Intelligence Feed,Email System,Low,MFA Implemented,UK,Italy,Manufacturing,System Configurations,Automated synthetic breach entry for research dataset.
3EC0AD26,2020-02-08,2020-02-10,2020,Supply Chain Attack,USB Infection,Outdated Firewall,External Audit,Email System,High,Firewall Updated,Pakistan,China,Tech,Financial Logs,Automated synthetic breach entry for research dataset.
64D41DF5,2025-04-20,2025-04-24,2025,API Exploit,Compromised Vendor,Weak Password Policy,Threat Intelligence Feed,Cloud Storage,High,Backups Restored,Pakistan,France,Finance,Emails,Automated synthetic breach entry for research dataset.
4832DE31,2023-08-22,2023-09-02,2023,Ransomware,Social Engineering,SQL Injection Flaw,SIEM Alert,IoT Devices,Critical,Patch Applied,Nigeria,Nigeria,Tech,Internal Documents,Automated synthetic breach entry for research dataset.
